Groups,GC
340,high
340,high
341,high
341,high
341,mean
341,mean
341,mean
341,mean
341,mean
341,mean
341,mean
341,mean
341,mean
342,high
342,high
342,high
342,high
342,high
342,high
342,high
342,high
342,high
342,high
342,high
343,low
343,low
343,low
343,low
343,low
343,low
343,low
343,low
343,lower
343,lower
343,lower
344,low
344,low
344,low
344,low
344,low
344,low
344,low
344,low
344,low
344,low
344,low
345,high
345,high
345,high
345,high
345,high
345,high
345,high
345,high
345,high
345,high
345,high
346,low
346,low
346,low
346,low
346,low
346,low
346,low
346,low
346,low
346,low
346,low
347,higher
347,higher
347,higher
347,higher
347,higher
347,higher
347,higher
347,higher
347,higher
347,higher
347,higher
348,high
348,high
348,high
348,high
348,high
348,high
348,high
348,high
348,high
348,high
348,mean
349,low
349,low
349,lower
349,lower
349,lower
349,lower
349,lower
349,lower
349,lower
349,lower
349,lower
350,mean
350,mean
350,mean
350,mean
350,mean
350,mean
350,mean
350,mean
350,mean
350,mean
350,mean
351,higher
351,higher
351,higher
351,higher
351,higher
351,higher
351,higher
351,higher
351,higher
351,higher
351,higher
352,mean
352,mean
352,low
352,low
352,low
352,low
352,low
352,low
352,low
352,low
352,low
353,high
353,high
353,high
353,high
353,high
353,high
353,high
353,high
353,high
353,high
353,high
354,lower
354,lower
354,lower
354,lower
354,lower
354,lower
354,lower
354,lower
354,lower
354,lower
354,lower
355,higher
355,higher
355,higher
355,higher
355,higher
355,higher
355,higher
355,higher
355,higher
355,higher
355,higher
356,low
356,low
356,low
356,low
356,low
356,low
356,low
356,low
356,low
356,low
356,low
357,mean
357,mean
357,mean
357,mean
357,mean
357,mean
357,mean
357,mean
357,mean
357,mean
357,mean
358,low
358,low
358,low
358,low
358,low
358,low
358,low
358,low
358,low
358,low
358,low
359,mean
359,mean
359,mean
359,mean
359,mean
359,mean
359,mean
359,mean
359,mean
359,mean
359,mean
360,low
360,low
360,low
360,low
360,low
360,low
360,low
360,low
360,low
360,low
361,low
361,low
361,low
361,low
361,low
361,low
361,low
361,low
361,low
361,low
362,low
362,low
362,lower
362,lower
362,lower
362,lower
362,lower
362,lower
362,lower
362,lower
363,low
363,low
363,low
363,low
363,low
363,low
363,low
363,low
363,low
363,low
364,mean
364,high
364,high
364,high
364,high
364,mean
364,high
364,high
364,high
364,high
365,mean
365,low
365,low
365,low
365,low
365,low
365,low
365,low
365,low
365,low
366,mean
366,mean
366,mean
366,low
366,low
366,low
366,low
366,low
366,low
366,low
367,higher
367,higher
367,higher
367,higher
367,higher
367,higher
367,higher
367,higher
367,higher
367,higher
368,mean
368,low
368,low
368,low
368,low
368,low
368,low
368,low
368,low
368,low
369,high
369,high
369,high
369,high
369,high
369,high
369,high
369,high
369,high
369,high
370,low
370,low
370,low
370,low
370,low
370,low
370,low
370,low
370,low
370,low
371,higher
371,higher
371,higher
371,higher
371,higher
371,higher
371,higher
371,higher
371,higher
371,higher
372,mean
372,mean
372,mean
372,mean
372,mean
372,mean
372,mean
372,mean
372,mean
372,mean
373,mean
373,mean
373,mean
373,mean
373,mean
373,mean
373,mean
373,mean
373,mean
373,mean
374,low
374,low
374,low
374,low
374,low
374,low
374,low
374,low
374,low
374,low
375,lower
375,lower
375,lower
375,lower
375,lower
375,lower
375,lower
375,lower
375,lower
375,lower
376,low
376,low
376,low
376,low
376,low
376,low
376,low
376,low
376,low
376,low
377,high
377,high
377,high
377,high
377,high
377,high
377,high
377,high
377,high
377,high
378,high
378,high
378,high
378,high
378,high
378,high
378,high
378,high
378,high
378,high
379,mean
379,mean
379,mean
379,mean
379,mean
379,mean
379,mean
379,mean
379,mean
379,mean
380,higher
380,higher
380,higher
380,higher
380,high
380,high
380,high
380,high
380,high
380,high
381,high
381,high
381,high
381,high
381,high
381,high
381,high
381,high
381,high
381,high
382,lower
382,lower
382,lower
382,lower
382,lower
382,lower
382,lower
382,lower
382,lower
382,lower
383,lower
383,lower
383,lower
383,lower
383,lower
383,lower
383,lower
383,lower
383,lower
383,lower
384,higher
384,higher
384,higher
384,higher
384,higher
384,higher
384,higher
384,higher
384,higher
384,higher
385,low
385,low
385,low
385,low
385,low
385,low
385,low
385,low
385,low
385,low
386,mean
386,mean
386,mean
386,mean
386,mean
386,mean
386,mean
386,mean
386,mean
386,mean
387,low
387,low
387,low
387,lower
387,lower
387,lower
387,lower
387,lower
387,lower
387,lower
388,lower
388,lower
388,lower
388,lower
388,lower
388,lower
388,lower
388,lower
388,lower
388,lower
389,low
389,low
389,low
389,low
389,low
389,low
389,low
389,low
389,low
389,low
390,mean
390,mean
390,mean
390,mean
390,mean
390,mean
390,mean
390,mean
390,mean
390,mean
391,high
391,high
391,high
391,high
391,high
391,high
391,high
391,high
391,high
391,high
392,lower
392,lower
392,lower
392,lower
392,lower
392,lower
392,lower
392,lower
392,lower
392,lower
393,low
393,low
393,low
393,low
393,low
393,low
393,low
393,low
393,low
394,higher
394,higher
394,higher
394,higher
394,higher
394,higher
394,higher
394,higher
394,higher
395,low
395,low
395,low
395,low
395,low
395,low
395,low
395,lower
395,lower
396,low
396,low
396,low
396,low
396,low
396,low
396,low
396,low
396,low
397,higher
397,higher
397,higher
397,higher
397,higher
397,higher
397,higher
397,higher
397,higher
398,high
398,high
398,high
398,high
398,high
398,high
398,high
398,high
398,high
399,higher
399,higher
399,high
399,high
399,high
399,high
399,high
399,high
399,high
400,high
400,high
400,high
400,high
400,high
400,high
400,high
400,high
400,mean
401,low
401,low
401,low
401,low
401,low
401,low
401,low
401,low
401,low
402,low
402,low
402,low
402,low
402,low
402,low
402,low
402,low
402,low
403,low
403,lower
403,lower
403,lower
403,lower
403,lower
403,lower
403,lower
403,lower
404,low
404,low
404,low
404,low
404,low
404,low
404,low
404,low
404,low
405,low
405,low
405,low
405,low
405,low
405,low
405,low
405,low
405,low
406,higher
406,higher
406,higher
406,higher
406,higher
406,higher
406,higher
406,higher
406,higher
407,low
407,lower
407,lower
407,lower
407,lower
407,lower
407,lower
407,lower
407,lower
408,low
408,low
408,low
408,low
408,low
408,low
408,low
408,low
408,low
409,higher
409,higher
409,higher
409,higher
409,higher
409,higher
409,higher
409,higher
409,higher
410,high
410,high
410,high
410,high
410,high
410,high
410,high
410,high
410,high
411,low
411,low
411,low
411,low
411,low
411,low
411,low
411,low
411,low
412,high
412,high
412,high
412,high
412,high
412,high
412,high
412,high
412,high
413,lower
413,lower
413,lower
413,lower
413,lower
413,lower
413,lower
413,lower
413,lower
414,high
414,high
414,high
414,high
414,high
414,high
414,high
414,high
414,high
415,mean
415,mean
415,mean
415,low
415,low
415,low
415,low
415,low
415,low
416,higher
416,higher
416,higher
416,higher
416,higher
416,higher
416,higher
416,higher
416,higher
417,high
417,high
417,high
417,high
417,high
417,high
417,mean
417,mean
417,mean
418,lower
418,lower
418,lower
418,lower
418,lower
418,lower
418,lower
418,lower
418,lower
419,mean
419,mean
419,mean
419,mean
419,mean
419,mean
419,low
419,low
419,low
420,higher
420,higher
420,higher
420,higher
420,higher
420,higher
420,higher
420,higher
420,higher
421,mean
421,mean
421,mean
421,mean
421,mean
421,mean
421,mean
421,mean
421,mean
422,low
422,low
422,low
422,low
422,low
422,low
422,low
422,low
422,low
423,mean
423,mean
423,mean
423,mean
423,mean
423,mean
423,mean
423,mean
423,mean
424,higher
424,higher
424,higher
424,higher
424,higher
424,higher
424,higher
424,higher
424,higher
425,high
425,high
425,high
425,high
425,mean
425,mean
425,mean
425,mean
425,mean
426,high
426,high
426,high
426,high
426,high
426,high
426,high
426,high
426,high
427,low
427,low
427,low
427,low
427,low
427,low
427,low
427,low
427,low
428,high
428,high
428,high
428,high
428,high
428,high
428,high
428,high
428,high
429,higher
429,higher
429,higher
429,higher
429,higher
429,higher
429,higher
429,higher
429,higher
430,low
430,low
430,low
430,low
430,low
430,low
430,low
430,lower
431,low
431,low
431,low
431,low
431,low
431,low
431,lower
431,lower
432,higher
432,higher
432,high
432,high
432,high
432,high
432,high
432,high
433,higher
433,high
433,high
433,high
433,high
433,high
433,high
433,high
434,high
434,high
434,high
434,high
434,high
434,high
434,high
434,high
435,higher
435,higher
435,higher
435,higher
435,higher
435,higher
435,high
435,high
436,higher
436,higher
436,higher
436,higher
436,higher
436,higher
436,higher
436,high
437,low
437,low
437,low
437,low
437,low
437,low
437,low
437,low
438,low
438,low
438,low
438,low
438,low
438,low
438,low
438,low
439,mean
439,mean
439,mean
439,mean
439,mean
439,mean
439,low
439,low
440,mean
440,mean
440,mean
440,mean
440,low
440,low
440,low
440,low
441,high
441,high
441,high
441,high
441,high
441,high
441,high
441,high
442,low
442,low
442,low
442,low
442,low
442,low
442,low
442,low
443,high
443,high
443,high
443,high
443,high
443,high
443,high
443,high
444,mean
444,low
444,low
444,low
444,low
444,low
444,low
444,low
445,mean
445,low
445,low
445,low
445,low
445,low
445,low
445,low
446,mean
446,mean
446,mean
446,mean
446,mean
446,mean
446,mean
446,mean
447,low
447,low
447,low
447,low
447,low
447,low
447,low
447,low
448,low
448,low
448,low
448,low
448,low
448,lower
448,lower
448,lower
449,low
449,low
449,low
449,low
449,low
449,low
449,low
449,low
450,higher
450,higher
450,higher
450,higher
450,higher
450,higher
450,higher
450,higher
451,low
451,low
451,low
451,lower
451,lower
451,lower
451,lower
451,lower
452,low
452,low
452,low
452,low
452,low
452,low
452,low
452,low
453,low
453,low
453,low
453,low
453,low
453,low
453,low
453,low
454,low
454,low
454,low
454,low
454,low
454,low
454,low
454,low
455,higher
455,higher
455,higher
455,higher
455,higher
455,higher
455,higher
455,higher
456,low
456,low
456,low
456,lower
456,lower
456,lower
456,lower
456,lower
457,high
457,high
457,high
457,high
457,mean
457,mean
457,mean
457,mean
458,low
458,low
458,low
458,low
458,low
458,low
458,low
458,low
459,higher
459,higher
459,higher
459,higher
459,higher
459,higher
459,higher
459,higher
460,high
460,high
460,high
460,high
460,high
460,high
460,high
460,high
461,higher
461,high
461,high
461,high
461,high
461,high
461,high
461,high
462,higher
462,higher
462,higher
462,higher
462,higher
462,higher
462,higher
462,higher
463,low
463,low
463,low
463,low
463,low
463,low
463,low
463,low
464,higher
464,higher
464,higher
464,higher
464,higher
464,higher
464,higher
464,higher
465,higher
465,higher
465,higher
465,higher
465,higher
465,higher
465,higher
465,higher
466,mean
466,mean
466,mean
466,mean
466,mean
466,mean
466,mean
466,mean
467,low
467,low
467,low
467,low
467,low
467,low
467,low
467,low
468,low
468,low
468,low
468,low
468,low
468,low
468,low
468,low
469,mean
469,mean
469,mean
469,mean
469,mean
469,mean
469,mean
469,mean
470,mean
470,mean
470,mean
470,mean
470,mean
470,mean
470,mean
470,mean
471,high
471,high
471,high
471,high
471,high
471,high
471,high
471,high
472,low
472,low
472,low
472,low
472,low
472,low
472,low
472,low
473,mean
473,mean
473,mean
473,mean
473,mean
473,mean
473,mean
473,mean
474,mean
474,mean
474,mean
474,mean
474,mean
474,mean
474,mean
474,mean
475,low
475,low
475,low
475,low
475,low
475,low
475,low
476,low
476,low
476,low
476,low
476,low
476,low
476,low
477,low
477,low
477,low
477,low
477,low
477,low
477,low
478,high
478,high
478,high
478,high
478,high
478,high
478,high
479,low
479,low
479,low
479,low
479,low
479,low
479,low
480,mean
480,mean
480,mean
480,mean
480,mean
480,low
480,low
481,mean
481,mean
481,mean
481,mean
481,mean
481,mean
481,mean
482,low
482,low
482,low
482,lower
482,lower
482,lower
482,lower
483,low
483,low
483,low
483,low
483,low
483,low
483,low
484,low
484,low
484,low
484,low
484,low
484,low
484,low
485,low
485,low
485,low
485,low
485,low
485,low
485,lower
486,low
486,low
486,low
486,low
486,low
486,low
486,low
487,high
487,high
487,high
487,high
487,high
487,high
487,high
488,high
488,high
488,high
488,high
488,high
488,high
488,high
489,low
489,low
489,low
489,low
489,low
489,low
489,low
490,high
490,high
490,high
490,high
490,high
