Psum,smallest,small,average,large,lower,low,mean,high,higher,circular,linear,rep_cluster_707,MOBF,MOBP,MOBQ,MOBC,MOBH,MOBV,MPF_F,MPF_I,MPF_T,oriT_MOBP,PF09140.14,PF00528.25,PF03466.23,PF04335.16,PF13728.9,PF16932.8,PF00271.34,PF13817.9,PF11799.11,PF13520.9,PF01751.25,PF03524.18,PF12293.11,PF12696.10,PF02796.18,PF04945.16,PF00486.31,PF03050.17,PF13304.9,PF02775.24,PF06586.14,PF00126.30,PF02776.21,PF13560.9,PF00702.29,PF00005.30,PF00145.20,PF06067.14,PF01443.21,PF00665.29,PF06986.14,PF02899.20,PF08388.14,PF06952.14,PF02463.22,PF01609.24,PF18821.4,PF07690.19,PF00239.24,PF07732.18,PF01131.23,PF13700.9,PF05101.16,PF13671.9,PF08751.14,PF06406.14,PF01464.23,PF06122.14,PF07424.14,PF00440.26,PF00892.23,PF01580.21,PF19357.2,PF06290.14,PF00753.30,PF00532.24,PF13683.9,PF16509.8,PF00497.23,PF00816.24,PF13586.9,PF00817.23,PF08534.13,PF09673.13,PF07996.14,PF08535.13,PF13333.9,PF16816.8,PF13610.9,PF13518.9,PF04956.16,PF09676.13,PF02737.21,PF07728.17,PF09677.13,PF03135.17,PF00589.25,PF13276.9,PF01527.23,PF13434.9,PF03743.17,PF01850.24,PF12831.10,PF13007.10,PF13340.9,PF02374.18,PF00436.28,PF00717.26,PF19044.3,PF02534.17,PF07015.14,PF00437.23,PF02195.21,PF10609.12,PF06564.15,PF00122.23,PF02518.29,PF13751.9,PF01022.23,PF05309.14,PF01266.27,PF01547.28,PF05513.14,PF13708.9,PF11393.11,PF04610.17,PF01381.25,PF13342.9,PF13416.9,PF13604.9,PF00462.27,PF02811.22,PF07733.15,PF17657.4,PF13154.9,PF05284.15,PF13155.9,PF13442.9,PF14579.9,PF00034.24,PF18555.4
0.3,0.81,0.04,0.15,0,0,1,0,0,0,1,0,0,0,0,0,0.1,0,0.9,0,0,0,0.54,0.118292683,0,0,0,0,0,0.142156863,0,0.099489796,0,0,0,0,0.072864322,0.019308943,0,0,0.384850803,0.133680556,0,0,0,0,0.035454545,0,0.162815126,0,0,0,0.565813528,0,0,0,0,0.087962963,0,0,0.030894309,0.135059482,0,0.044917258,0.063621533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102803738,0,0,0,0,0.099489796,0,0,0,0,0.122222222,0,0.372750643,0.14591195,0,0,0,0,0,0,0.017351598,0.122222222,0.097591888,0,0,0,0,0,0,0.074454429,0.299334812,0,0,0,0,0,0,0.140988372,0.164634146,0,0,0,0,0,0,0,0,0,0,0,0.029839327,0,0,0,0,0,0,0,0.120743034,0,0.172619048,0,0,0,0.147727273
0.3,0,0,0,0.99009901,0,0,0,0,1,0,1,0,0,0.33,0,0,0,0,0,0,0,0,0,0.057823129,0.320185615,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0.059027778,0,0,0.320185615,0,0,0,0.144957983,0,0,0.04,0.147166362,0,0.177383592,0.078571429,0,0,0.175190424,0,0.037398374,0,0,0,0,0,0.097457627,0.042047532,0,0,0,0,0.261958998,0,0.210365854,0,0,0.170854271,0,0.168224299,0,0,0,0,0,0,0,0,0.120996441,0.036507937,0,0.0218509,0.11572327,0,0,0.265625,0.148471616,0,0,0.147031963,0.163492063,0.087452471,0.280991736,0,0.063432836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0,0,0,0.078806427,0,0,0.042047532,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0.2,0.792079208,0,0,1,0,0,1,0,0,0,0.6,0,0,0,0,0,0.8,0,0,0.073170732,0,0,0,0,0.382165605,0.110294118,0,0.153061224,0,0,0,0.372670807,0.075376884,0.076219512,0,0,0,0.078125,0,0,0,0,0,0,0.094537815,0,0,0,0.096892139,0,0.166297118,0,0,0,0.081610446,0,0,0.052484255,0,0,0.246329527,0,0,0,0.153061224,0,0,0,0,0,0,0,0,0,0,0.060080107,0,0,0,0.10619469,0.153061224,0,0,0,0,0.142857143,0.382165605,0,0.075471698,0,0,0,0.065502183,0,0,0.178995434,0.142857143,0.076045627,0.123966942,0.111940299,0,0.098684211,0,0.087591241,0,0,0.114795918,0,0,0,0.203703704,0.202682563,0.087209302,0,0,0,0,0,0,0,0,0,0,0.761006289,0,0.149961744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0.29,0.57,0.138613861,0,0,1,0,0,1,0,0,0.14,0,0,0,0,0,0.14,0,0.14,0,0.085365854,0,0,0.034825871,0,0,0,0.533101045,0.142857143,0,0.035897436,0.027131783,0,0.035175879,0.056910569,0,0,0.159908187,0.072916667,0,0,0,0,0,0,0.087184874,0,0.054263566,0,0.623400366,0,0,0.3,0.201438849,0,0.0304679,0,0.068292683,0,0,0.033096927,0,0,0,0.02559415,0.178571429,0.026974952,0.065420561,0.036082474,0,0,0,0,0.202898551,0,0,0.779706275,0,0,0.031818182,0,0.142857143,0,0,0,0,0.176190476,0,0.035989717,0.157232704,0,0,0,0,0,0,0.203652968,0.507936508,0.91634981,0.347107438,0.069651741,0.104477612,0,0.479310345,0,0.053915276,0.031042129,0.142857143,0,0.043681747,0.084,0.023569024,0.062593145,0.061046512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035897436,0,0.02559415,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,0,1,1,0,0,0.88,0.12,0,0,0,0,1,0,0,0,0.086585366,0.034013605,0,0,0.213213213,0,0.024509804,0,0,0,0,0,0,0.08919598,0.072154472,0,0.521367521,0,0.017361111,0,0.331775701,0,0,0.064545455,0.186544343,0.010504202,0,0,0,0.074040219,0.331775701,0,0,0,0,0.088139282,0,0.099186992,0,0.350574713,0,0,0,0,0.148080439,0,0.136801541,0.331775701,0,0,0,0,0,0,0,0.051282051,0.02670227,0.252669039,0,0.161363636,0,0.181122449,0,0.331775701,0,0,0.015873016,0,0,0.114465409,0,0.331775701,0,0,0,0,0.120547945,0.031746032,0.025348542,0,0.176616915,0.132462687,0.065789474,0,0,0.09114249,0,0,0.138401559,0.110764431,0.142,0.11952862,0.317436662,0,0,0.24015748,0.438848921,0,0.12055336,0.331775701,0.036101083,0.054945055,0,0,0,0,0.054322877,0,0.059171598,0.129798903,0,0.464052288,0.464052288,0.464052288,0,0,0,0,0.464052288,0,0
0.3,0,0,0.5,0.495049505,0,0,0,0,1,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0.067073171,0.045918367,0.540603248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142361111,0,0,0.540603248,0,0,0,0.18697479,0,0,0,0.024680073,0,0,0,0,0,0.029379761,0,0,0.009797061,0,0,0,0,0,0,0,0,0,0,0,0.076502732,0,0,0,0,0,0.018691589,0,0,0,0.047787611,0,0,0,0,0,0.022222222,0,0,0.017610063,0,0,0,0,0,0,0,0.022222222,0.01774398,0,0,0,0.361842105,0,0.020437956,0.070603338,0,0,0,0,0,0,0.081967213,0.059593023,0.067073171,0,0.197841727,0,0,0,0.740072202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0
0.3,0.07,0.14,0.79,0,0,1,0,0,0,1,0,0,0,0.36,0,0.07,0,0,0,0,0.07,0,0.225609756,0,0,0,0,0,0.210784314,0,0.471938776,0,0,0,0,0.170854271,0.087398374,0,0,0.236419281,0.192708333,0,0,0,0,0.033636364,0,0.116596639,0,0,0.020869565,0.316270567,0,0,0,0,0.342592593,0,0,0.100813008,0.172848146,0,0,0.040783034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128,0.049399199,0,0,0,0,0.471938776,0,0,0,0,0.058730159,0,0.206298201,0.077987421,0,0,0,0,0,0,0.010958904,0.058730159,0.046894804,0,0,0,0,0,0,0.079589217,0.272727273,0,0.023391813,0.191887676,0,0,0,0.268895349,0.225609756,0,0,0,0,0,0,0,0,0,0,0,0.065799541,0,0,0.021937843,0,0,0,0,0.343653251,0,0.44047619,0,0,0,0.420454545
0.3,0,0.2,0.6,0.198019802,0,0.8,0.2,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0.176829268,0.081632653,0,0,0,0,0.296568627,0,0,0,0,0,0,0,0.073170732,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183895539,0,0,0.050384885,0,0,0.078303426,0,0,0,0,0,0,0,0,0.131147541,0,0,0,0,0,0,0,0.396694215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110502283,0,0,0,0,0.180970149,0,0,0,0,0,0,0,0,0.096,0,0,0.210755814,0.058536585,0,0,0,0,0,0,0,0,0,0,0,0.036725325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.090487239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067708333,0,0,0.090487239,0,0.178181818,0.119266055,0,0,0,0,0.072212066,0,0,0,0,0,0.427638738,0,0.128455285,0,0,0,0,0,0.5,0.071297989,0,0,0,0,0.179954442,0,0,0,0,0,0,0.105473965,0,0,0,0.486725664,0,0,0,0,0,0,0,0,0.049056604,0,0,0,0,0,0,0.143378995,0,0,0,0,0,0,0,0.286131387,0,0,0,0,0,0,0,0.058122206,0,0.047560976,0,0,0,0.077075099,0,0,0,0,0,0,0,0.120122418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.141463415,0,0,0,0.303303303,0,0,0,0.130102041,0,0,0,0,0.00879397,0.022357724,0,0.247863248,0,0,0,0.03271028,0,0,0.046363636,0,0,0,0,0,0.371115174,0.238317757,0,0,0,0,0,0,0,0.065780266,0,0,0,0,0,0.012797075,0.017857143,0.125240848,0.574766355,0,0,0,0,0.238317757,0,0,0,0.512683578,0,0,0,0,0.130102041,0,0.238317757,0,0,0.046031746,0,0,0.05408805,0,0.238317757,0,0,0.312883436,0,0.046575342,0.276190476,0.542458809,0,0.126865672,0,0,0,0,0,0,0.130102041,0.099415205,0.010920437,0.102,0.072390572,0.162444113,0.074127907,0,0,0,0,0,0.238317757,0,0,0.301775148,0,0,0,0.077276205,0,0,0.012797075,0,0,0,0,0,0,0,0,0,0.08045977,0
0.3,0,0,0,0.99009901,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.080487805,0.112244898,0.051044084,0,0.198198198,0,0.215686275,0,0.168367347,0,0,0,0,0.082914573,0,0,0,0,0.230902778,0,0,0.153132251,0,0.02,0,0.069327731,0.138655462,0,0.114782609,0.040219378,0.308411215,0,0,0,0,0.095756257,0,0.071544715,0,0,0,0,0,0,0,0.168367347,0.12716763,0.308411215,0,0.200455581,0.240437158,0,0.308411215,0,0,0,0,0,0,0,0,0.168367347,0,0.308411215,0,0,0,0,0,0,0,0,0.171875,0.288209607,0,0,0.101369863,0,0,0,0.164179104,0,0,0,0,0,0,0.168367347,0.128654971,0,0,0,0,0,0,0,0.316546763,0,0.086956522,0.308411215,0,0,0,0.333333333,0,0,0.016832441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.056097561,0.31292517,0.533642691,0,0,0,0,0,0,0.353846154,0,0,0,0,0,0,0.260683761,0,0.239583333,0,0,0.461716937,0,0.041818182,0,0.160714286,0,0,0,0.013711152,0,0,0,0,0.143518519,0,0,0.424390244,0,0,0,0,0,0,0,0,0,0,0,0.243735763,0.420765027,0,0,0,0.462311558,0.394871795,0.020026702,0,0.380165289,0.138636364,0,0,0.410714286,0,0,0,0.023809524,0,0,0.018867925,0,0,0,0.200873362,0,0,0.055707763,0.023809524,0.019011407,0,0,0,0,0,0,0.059050064,0,0,0,0,0.092,0,0,0.066860465,0,0,0,0,0.090909091,0,0.386281588,0,0,0,0,0,0.070390207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0.33,0.653465347,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.11097561,0,0,0,0.408408408,0,0,0,0.173469388,0,0,0,0,0.085427136,0.023373984,0,0,0.034429992,0.078125,0,0.317757009,0,0,0,0.070336391,0.024159664,0,0,0,0.103290676,0.317757009,0,0,0.323741007,0,0,0,0.037398374,0.016095171,0,0,0.037520392,0,0,0.124314442,0,0.131021195,0.317757009,0,0.102505695,0,0,0.317757009,0,0,0,0.060080107,0,0.190082645,0,0,0.173469388,0,0.317757009,0,0,0,0,0.028920308,0.085534591,0,0.317757009,0,0,0.417177914,0,0.062100457,0.071428571,0.115335868,0,0.169154229,0,0,0,0,0.057766367,0,0.173469388,0.132553606,0.106084243,0.136,0,0.101341282,0.033430233,0.02804878,0,0.161870504,0,0,0.317757009,0,0,0.402366864,0,0,0,0,0,0,0.124314442,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.182926829,0,0,0,0.750750751,0,0.090686275,0,0.191326531,0,0,0,0,0.157035176,0.06300813,0,0,0.047436878,0.064236111,0,0.58411215,0,0,0.033636364,0,0,0,0,0.020869565,0.228519196,0.58411215,0,0,0,0.055555556,0.067464635,0,0,0.139958013,0,0,0.122349103,0,0,0.228519196,0,0,0.58411215,0,0,0,0,0.58411215,0,0.060301508,0,0.200267023,0,0,0.056818182,0,0.191326531,0,0.58411215,0,0,0.217460317,0,0.08033419,0.01509434,0,0.58411215,0,0,0.766871166,0,0.125114155,0.217460317,0.316856781,0.099173554,0.310945274,0,0.078947368,0,0,0.015404365,0,0.221938776,0.243664717,0.1950078,0.074,0,0.186289121,0.181686047,0.014634146,0,0,0,0,0.58411215,0,0,0,0,0,0,0.057383321,0,0,0.228519196,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0.67,0.326732673,0,0.17,0.83,0,0,1,0,0,0,0.88,0,0,0,0,0,0,0,0,0.125609756,0,0.034802784,0,0,0,0.107843137,0.254355401,0,0,0,0,0,0,0.015243902,0,0.123931624,0.055853099,0,0,0,0,0,0.147272727,0.088685015,0,0,0,0,0.120658135,0,0,0,0,0,0.176278564,0,0.23902439,0.11336599,0.166666667,0,0.07177814,0,0,0,0,0,0,0,0.066059226,0,0,0,0,0,0,0.137516689,0,0,0,0.051327434,0,0,0,0,0,0.163492063,0,0.018637532,0.203773585,0,0,0,0,0,0,0,0.163492063,0.278833967,0,0,0,0,0,0,0.075738126,0,0,0,0,0.118,0,0.06557377,0.149709302,0.125609756,0.114173228,0.104316547,0,0,0,0,0,0,0,0,0,0.14613619,0,0,0,0,0,0,0,0,0,0,0.17791411,0,0.166666667,0
0.3,0,0,0.33,0.663366337,0,0,0,0.67,0.33,1,0,0,0,0.67,0,0,0,0,0,0,0,0,0.046341463,0,0.13225058,0,0,0.242038217,0.093137255,0.198606272,0.096938776,0,0.097435897,0,0.236024845,0.047738693,0,0,0.162393162,0.043611324,0,0,0,0.13225058,0,0.12,0,0,0,0,0.066086957,0.103290676,0,0,0,0,0,0.081610446,0,0,0,0,0.089834515,0,0,0.161016949,0,0.096938776,0,0,0,0,0,0,0,0,0,0,0.100133511,0,0,0.170454545,0,0.096938776,0,0,0,0,0.119047619,0.242038217,0,0.118238994,0,0,0,0,0,0,0.120547945,0.06031746,0.095057034,0,0.094527363,0.070895522,0,0.196551724,0,0.048780488,0,0.239795918,0,0,0,0.19023569,0.056631893,0.055232558,0.046341463,0,0.269784173,0,0,0,0,0,0,0.287878788,0.238993711,0,0.100994644,0,0,0.069469835,0,0,0,0,0,0,0.113095238,0,0,0,0
0.3,0,0,0.33,0.663366337,0,0,0.33,0.67,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.147560976,0,0,0,0,0.458598726,0.058823529,0.25087108,0.12244898,0,0,0,0.447204969,0,0.024390244,0,0.102564103,0.110941086,0.041666667,0,0,0,0,0.11,0,0,0,0.279069767,0,0.132541133,0,0.053215078,0,0.517985612,0,0.026115343,0.216457961,0,0.033589923,0,0,0.078303426,0,0,0,0.24744898,0.138728324,0,0,0,0,0,0,0.52173913,0,0,0.225634179,0,0,0,0.042477876,0.06122449,0,0,0,0,0.076190476,0.458598726,0.015424165,0.272955975,0,0,0,0,0,0,0.198173516,0.23015873,0.306717364,0,0,0,0,0.165517241,0,0.030808729,0,0.06122449,0,0,0.048,0.244107744,0.180327869,0.104651163,0.029268293,0,0,0,0,0,0,0,0,0,0.452830189,0,0.147666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,0,1,0.8,0.2,0,0,0,0,0,0,0,0,0,1,0,0.042682927,0.238095238,0.24361949,0.087064677,0,0,0,0.12195122,0,0,0,0.067829457,0,0,0,0,0,0.026778883,0.121527778,0,0,0.24361949,0,0,0,0.110294118,0,0,0,0.083180987,0,0,0,0,0.162037037,0,0,0.513821138,0,0,0,0.057096248,0,0.148305085,0,0,0.202312139,0,0,0.079726651,0,0,0,0,0,0.179487179,0.08411215,0,0,0.175,0,0.089285714,0,0,0,0,0,0,0.022493573,0.035220126,0,0,0,0,0,0,0.070319635,0.077777778,0.168567807,0,0.087064677,0,0.460526316,0.120689655,0,0,0,0,0,0,0,0,0.052160954,0.050872093,0,0,0,0,0,0,0.379061372,0.192307692,0,0,0,0,0,0,0.207100592,0,0,0.274509804,0.274509804,0.274509804,0,0,0,0,0.274509804,0,0
0.3,0,0,0,0.99009901,0,0,0.5,0.5,0,0.83,0.17,0,0.67,0,0,0,0.33,0,1,0,0,0,0,0,0,0,0.348348348,0,0,0,0.119897959,0,0,0,0,0.059045226,0.094512195,0,0,0,0.161458333,0,0.219626168,0,0,0,0,0.121848739,0,0.182170543,0,0.177330896,0.219626168,0,0,0,0,0,0,0.151219512,0.065080476,0,0,0.151712887,0,0,0.085923218,0,0.090558767,0.327102804,0,0.107061503,0.295081967,0,0.219626168,0,0,0.241025641,0.341789052,0,0,0.052272727,0,0.119897959,0,0.219626168,0,0,0.147619048,0,0,0.028930818,0,0.219626168,0,0,0.288343558,0,0.042922374,0.258730159,0.34347275,0.388429752,0.116915423,0,0,0,0,0,0,0.119897959,0.091617934,0.073322933,0,0,0.138599106,0,0,0,0,0,0,0.219626168,0,0,0.278106509,0,0,0,0,0,0,0.085923218,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0.25,0.25,0.495049505,0,0,0,0.5,0.5,0.25,0.5,0,0.75,0,0,0,0,0,0,0,0,0,0.084146341,0.078231293,0.37587007,0,0,0.146496815,0.169117647,0.240418118,0,0.176923077,0,0.089147287,0.285714286,0,0,0,0,0.052792655,0,0,0,0.37587007,0,0.041818182,0,0.048319328,0,0,0.12,0.10511883,0,0.254988914,0,0,0,0.226332971,0,0,0,0,0,0,0,0,0.126142596,0,0.177263969,0,0,0,0,0,0,0,0,0,0.185580774,0,0,0,0.203539823,0.176020408,0,0,0,0,0.220634921,0.146496815,0,0.057861635,0,0,0,0,0,0,0.189954338,0.182539683,0.263624842,0.190082645,0,0.171641791,0,0.237931034,0.202919708,0.059050064,0.101995565,0,0,0,0.046,0.116161616,0.171385991,0.100290698,0,0,0.165467626,0,0,0,0.166064982,0,0,0,0.289308176,0,0.035195103,0,0,0.254113346,0,0.450980392,0.300653595,0.300653595,0.213622291,0,0.205357143,0.282208589,0.300653595,0.264367816,0
0.3,0,0.53,0.47,0,0,0,0,0,1,0.86,0.14,0,0.03,0.95,0,0,0,0,0,0,0.98,0,0.229268293,0,0,0.447761194,0,0,0,0,0,0,0.456410256,0.356589147,0,0.246231156,0.029471545,0,0,0,0.034722222,0,0,0,0,0.063636364,0,0,0,0.015503876,0.020869565,0.214808044,0,0.00886918,0,0,0.055555556,0.046789989,0,0,0.117564731,0,0.624113475,0.143556281,0.307246377,0,0.007312614,0,0.421965318,0,0,0,0,0,0,0,0,0,0.26835781,0.014234875,0,0,0.014159292,0,0,0,0,0,0.087301587,0,0,0.300628931,0.402985075,0,0,0,0,0.41025641,0.007305936,0.074603175,0.319391635,0,0.462686567,0.233208955,0,0,0.011678832,0.007702182,0,0,0.307992203,0.290171607,0.368,0.272727273,0.005961252,0.270348837,0.214634146,0,0,0.168367347,0,0,0,0,0,0,0,0.336798337,0.058148432,0,0,0.007312614,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0.31,0.683168317,0,1,0,0,0,1,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511883,0,0.159645233,0.235714286,0,0,0,0,0,0,0.287356322,0,0,0,0.093220339,0,0,0,0,0,0,0,0,0,0,0,0,0.074766355,0,0,0,0,0,0,0,0,0,0.088888889,0,0,0.021383648,0,0,0,0,0,0,0.065753425,0.088888889,0.049429658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0.2,0.6,0.198019802,0,0,1,0,0,0.8,0.2,0,0.8,0,0,0,0,0,0.8,0,0,0,0.191463415,0,0,0,0.537537538,0,0,0.156794425,0.114795918,0,0,0,0,0.111809045,0.045731707,0,0,0.068094874,0.116319444,0,0.41588785,0,0,0.040909091,0,0.047268908,0,0,0,0.041133455,0.41588785,0,0.157142857,0,0.101851852,0.145810664,0,0,0.062281316,0,0,0,0,0,0.162705667,0,0.171483622,0.41588785,0,0,0,0,0.41588785,0,0,0,0.060080107,0,0,0,0,0.114795918,0,0.41588785,0,0,0.071428571,0,0,0.056603774,0,0.41588785,0,0,0,0,0.102283105,0.034920635,0.057034221,0,0.221393035,0,0,0.231034483,0,0.057766367,0,0.170918367,0.173489279,0.138845554,0.134,0,0,0.129360465,0.191463415,0,0,0,0.088932806,0.41588785,0,0,0,0,0,0,0.068094874,0,0,0.162705667,0,0,0,0,0,0,0,0,0,0,0
0.3,0.57,0,0,0.425742574,0.14,0.86,0,0,0,0.43,0.57,0,0,0,0,0,0,0.71,0,0,0,0,0.05,0,0,0,0.165165165,0,0,0,0,0,0,0,0,0,0.153455285,0,0.235042735,0.315225708,0.046875,0,0,0,0,0.074545455,0,0.115546218,0,0,0,0.087751371,0,0.059866962,0.492857143,0,0,0.402611534,0,0,0.163051085,0,0,0.179445351,0,0,0,0,0,0,0,0.093394077,0.224043716,0.125,0,0,0,0,0.109479306,0,0,0,0,0,0.125,0,0,0,0.13015873,0,0.46722365,0.103144654,0,0,0,0,0,0,0.125114155,0.13015873,0.087452471,0,0,0,0.092105263,0,0,0.052631579,0,0.140306122,0,0,0,0,0,0,0.05,0,0.197841727,0.137755102,0.162055336,0,0.050541516,0,0,0,0,0,0.07345065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0.67,0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025510204,0,0,0,0,0,0,0.112244898,0,0,0,0,0.055276382,0.030487805,0,0.188034188,0,0.102430556,0,0,0,0,0.04,0.406727829,0.015756303,0.092436975,0,0.076521739,0.040219378,0,0.097560976,0.528571429,0,0,0,0,0.071544715,0.041287614,0,0,0.096247961,0,0,0,0,0,0,0,0.10022779,0,0,0,0,0,0,0,0,0,0,0,0.112244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040182648,0,0,0.975206612,0,0,0.197368421,0,0,0,0,0,0,0.068642746,0,0.074074074,0,0,0,0.523622047,0.158273381,0,0.37944664,0,0.480144404,0.082417582,0,0,0,0,0.033664881,0,0.088757396,0,0.266666667,0,0,0,0,0,0,0,0,0,0
0.3,0.04,0.48,0.28,0.207920792,0,0.78,0.22,0,0,0.97,0.03,0,0,0,0,0,0,0,0,0,0,0,0.179268293,0,0.032482599,0,0,0,0.046568627,0.006968641,0,0,0,0,0,0,0.043699187,0,0,0.003060444,0,0,0,0.025522042,0,0.018181818,0,0,0,0,0.033043478,0.617915905,0,0,0,0,0,0.404787813,0,0.104065041,0.044786564,0,0,0,0,0.004237288,0,0,0,0,0,0,0,0,0,0,0.085427136,0,0.109479306,0,0.008264463,0,0,0,0,0,0,0,0.107936508,0,0.626606684,0.830188679,0,0,0,0,0,0,0.059360731,0.079365079,0.131812421,0,0,0.110074627,0,0.006896552,0,0.119383825,0.062084257,0,0,0,0.034,0,0.061102832,0.181686047,0.115853659,0,0.068345324,0,0,0,0,0,0,0,0,0,0.062739097,0,0,0.034734918,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.058536585,0.607142857,0.607888631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051282051,0,0.392361111,0,0,0.552204176,0,0.032727273,0.146788991,0.337184874,0,0,0,0.043875686,0,0,0,0,0.328703704,0,0,0.52195122,0,0,0,0,0,0,0,0,0,0,0,0.298405467,0.650273224,0,0,0,0.24120603,0.184615385,0.064085447,0,0.983471074,0.109090909,0,0,0.428571429,0,0,0,0,0,0,0.01509434,0,0,0,0.310043668,0,0,0.075799087,0,0.030418251,0,0,0.02238806,0,0,0,0.061617458,0,0,0,0,0.096,0,0,0.069767442,0,0,0.043165468,0,0,0,0.386281588,0,0,0,0,0,0.027543994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.093902439,0,0,0,0,0,0.18872549,0,0,0,0.197435897,0,0,0.096733668,0.130081301,0,0,0,0.045138889,0,0,0,0,0,0,0,0,0,0.045217391,0.094149909,0,0,0,0,0.12037037,0.055495103,0,0.042276423,0.089573128,0,0.182033097,0.042414356,0,0,0.140767824,0,0.148362235,0,0,0.5261959,0,0,0,0,0.130653266,0,0.034712951,0,0,0,0.090265487,0,0.455357143,0,0,0,0,0,0,0.064150943,0,0,0,0,0,0,0.140639269,0.041269841,0.162230672,0.214876033,0,0,0.171052632,0,0.037956204,0,0,0,0,0.120124805,0,0,0.076005961,0,0.093902439,0,0,0,0.051383399,0,0.184115523,0,0,0,0,0,0,0,0,0.140767824,0.309090909,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.047560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035454545,0,0.072478992,0,0,0,0,0,0.086474501,0,0,0,0,0,0.112195122,0,0,0,0,0,0,0,0,0.075144509,0,0,0,0,0,0,0,0,0,0.02670227,0,0.32231405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515283843,0,0,0.035616438,0,0,0,0,0,0,0,0,0.050064185,0,0,0,0,0,0,0,0.056686047,0.047560976,0,0.424460432,0,0,0,0,0,0,0,0,0,0,0,0,0.053016453,0,0,0,0,0,0,0,0,0,0,0
