NCBI_ID,Groups,phylum,class,order,family,genus
CP090927.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP047868.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP066371.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP090914.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP066372.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP091004.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP069222.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP027423.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP070252.1,40,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP065923.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP065196.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP076845.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP062374.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP014447.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP049096.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP084234.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP084240.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP053474.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP118064.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP093187.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_AP024312.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_AP024314.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP033980.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP033985.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP047814.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_AP024317.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP097890.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP053473.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NC_019969.1,40,phylum_Bacteroidota,class_Bacteroidia,order_Bacteroidales,family_Prevotellaceae,genus_Prevotella
NZ_CP049803.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP068225.1,40,phylum_Bacteroidota,class_Sphingobacteriia,order_Sphingobacteriales,family_Sphingobacteriaceae,genus_Sphingobacterium
CP119111.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
CP117241.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP046031.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
CP003669.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NC_017335.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP079983.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Macrococcus
CP096524.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP014380.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP014391.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP014396.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP014401.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP014406.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP028191.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP073064.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP076841.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP076844.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP068074.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP068071.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NC_012000.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Macrococcus
NZ_CP097892.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
CP117243.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP043390.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP043393.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_AP019722.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP035290.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094730.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP033733.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP038249.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP084438.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP054447.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NC_005008.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP051150.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NC_007791.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_HG813243.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP029708.1,40,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP068218.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP068062.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Mammaliicoccus
NZ_CP069487.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Mammaliicoccus
NC_006629.2,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NC_013452.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094749.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094700.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP095114.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP041000.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP064869.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Mammaliicoccus
NZ_CP045437.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094754.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP033995.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP033998.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP034001.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP034004.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP034007.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP034010.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP034013.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP034258.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094727.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094735.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094716.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP097891.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_LR735423.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP097889.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094776.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP093171.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP065657.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NC_005007.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094762.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP084482.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094756.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094767.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP068076.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP068072.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NC_019961.1,40,phylum_Bacteroidota,class_Bacteroidia,order_Bacteroidales,family_Prevotellaceae,genus_Prevotella
NZ_CP042006.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_LN831038.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NC_017334.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094699.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP068716.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
CP019599.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP065654.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_LR735442.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP121499.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP031668.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP031671.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP047850.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP048645.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP010403.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
CP070990.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP069953.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP069474.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
CP092479.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP034113.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP053472.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP093199.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP046302.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP121503.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
CP031268.1,40,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP070141.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_LR898884.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
CP054341.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_AP022170.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP024803.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP027201.2,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP033398.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP034955.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP043341.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP048013.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP048348.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP048378.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP048919.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP080374.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP081310.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP082126.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP085191.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP103476.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP103625.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP103652.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_LR595694.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_OW967804.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP063007.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_AP022054.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_AP022212.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP023838.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP048370.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP091711.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP101208.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP101231.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP104515.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP116134.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP116143.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP060427.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
CP110403.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
CP110409.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP046288.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP053761.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP061366.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_OU015344.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NC_016824.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NC_010656.1,41,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
